Time,Longitude,Latitude,Altitude,Velocity,Density,HeatFlux,geometry
212.531328320802,96.71679197994987,-4.06015037593985,38486.28871238655,5289.271224303344,0.013235431669929949,2420663.471923113,POINT (96.71679197994987 -4.06015037593985)
213.53383458646616,96.65413533834587,-3.9849624060150397,38196.14092404014,5247.239017973911,0.013695023036946068,2404095.8273496237,POINT (96.65413533834587 -3.9849624060150397)
214.5363408521303,96.59147869674186,-3.9097744360902276,37907.26098370472,5204.869153622281,0.014168459896628275,2386539.464418932,POINT (96.59147869674186 -3.9097744360902276)
215.53884711779446,96.52882205513785,-3.8345864661654154,37619.65336862458,5162.171010991371,0.014656069502840069,2368011.297941583,POINT (96.52882205513785 -3.8345864661654154)
216.54135338345864,96.46616541353383,-3.7593984962406033,37333.32253632462,5119.1543234661385,0.015158183186752754,2348529.8864220004,POINT (96.46616541353383 -3.7593984962406033)
217.5438596491228,96.40350877192982,-3.684210526315791,37048.27292454142,5075.829171717103,0.015675136253901777,2328115.4003964406,POINT (96.40350877192982 -3.684210526315791)
218.54636591478695,96.34085213032581,-3.609022556390979,36764.50895115438,5032.205976585904,0.01620726787326351,2306789.5851219026,POINT (96.34085213032581 -3.609022556390979)
219.54887218045113,96.2781954887218,-3.533834586466167,36482.03501411724,4988.295491215681,0.016754920958166372,2284575.7176921456,POINT (96.2781954887218 -3.533834586466167)
220.55137844611528,96.2155388471178,-3.4586466165413547,36200.85549139,4944.108792431676,0.017318442038855682,2261498.5586887314,POINT (96.2155388471178 -3.4586466165413547)
221.55388471177943,96.15288220551379,-3.3834586466165426,35920.97474087091,4899.6572713802525,0.017898181126536013,2237584.298506761,POINT (96.15288220551379 -3.3834586466165426)
222.55639097744358,96.09022556390977,-3.3082706766917305,35642.39710032909,4854.952623437278,0.018494491568718845,2212860.4985262547,POINT (96.09022556390977 -3.3082706766917305)
223.55889724310777,96.02756892230576,-3.2330827067669183,35365.12688733723,4810.006837399605,0.019107729895710825,2187356.027331083,POINT (96.02756892230576 -3.2330827067669183)
224.56140350877192,95.96491228070175,-3.157894736842106,35089.16839920472,4764.832183976128,0.01973825565808186,2161100.9922071253,POINT (95.96491228070175 -3.157894736842106)
225.56390977443607,95.90225563909775,-3.082706766917294,34814.525912910874,4719.441203597735,0.02038643125496109,2134126.6661804663,POINT (95.90225563909775 -3.082706766917294)
226.56641604010025,95.83959899749374,-3.007518796992482,34541.20368503893,4673.846693568141,0.021052621753012833,2106465.4108837135,POINT (95.83959899749374 -3.007518796992482)
227.5689223057644,95.77694235588973,-2.93233082706767,34269.20595170984,4628.061694580345,0.02173719469595619,2078150.5955647028,POINT (95.77694235588973 -2.93233082706767)
228.57142857142856,95.71428571428572,-2.8571428571428577,33998.536928516725,4582.099476625997,0.022440519904496498,2049216.5125757165,POINT (95.71428571428572 -2.8571428571428577)
229.5739348370927,95.6516290726817,-2.7819548872180455,33729.200810459515,4535.973524327586,0.023162969266547602,2019698.2897035049,POINT (95.6516290726817 -2.7819548872180455)
230.5764411027569,95.58897243107769,-2.7067669172932334,33461.20177187989,4489.697521725782,0.023904916517632727,1989631.7997201446,POINT (95.58897243107769 -2.7067669172932334)
231.57894736842104,95.52631578947368,-2.6315789473684212,33194.54396639671,4443.285336556582,0.024666737011360858,1959053.5675519458,POINT (95.52631578947368 -2.6315789473684212)
232.5814536340852,95.46365914786968,-2.556390977443609,32929.23152684148,4396.751004055157,0.02544880747988763,1928000.6754784607,POINT (95.46365914786968 -2.556390977443609)
